,Name,PD Notation,Volume,Crossing Number,Determinant,n_crossings,n_faces,writhe,is_alternating,n_edges,n_nodes,average_degree,std_degrees,density
304,10^3_2,[[0; 7; 1; 8]; [6; 1; 7; 2]; [2; 13; 3; 14]; [14; 3; 15; 4]; [4; 17; 5; 18]; [18; 5; 19; 6]; [8; 19; 9; 16]; [16; 9; 17; 10]; [10; 15; 11; 12]; [12; 11; 13; 0]],14.60306075,10,31,10,12,-10,True,20,12,3.3333333333333335,1.1785113019775793,0.30303030303030304
305,10^3_3,[[0; 7; 1; 8]; [6; 1; 7; 2]; [2; 13; 3; 14]; [14; 3; 15; 4]; [17; 5; 18; 4]; [5; 19; 6; 18]; [8; 19; 9; 16]; [16; 9; 17; 10]; [10; 15; 11; 12]; [12; 11; 13; 0]],10.99158713,10,31,10,12,-6,False,20,12,3.3333333333333335,1.178511301977579,0.30303030303030304
306,10^3_4,[[0; 7; 1; 8]; [6; 1; 7; 2]; [2; 13; 3; 14]; [14; 3; 15; 4]; [17; 5; 18; 4]; [5; 19; 6; 18]; [19; 9; 16; 8]; [9; 17; 10; 16]; [10; 15; 11; 12]; [12; 11; 13; 0]],10.14941606,10,31,10,12,-2,False,20,12,3.3333333333333335,1.1785113019775793,0.30303030303030304
307,10^3_5,[[0; 10; 1; 9]; [14; 2; 15; 1]; [2; 16; 3; 15]; [12; 3; 13; 4]; [4; 13; 5; 8]; [18; 5; 19; 6]; [6; 17; 7; 18]; [10; 0; 11; 7]; [8; 11; 9; 12]; [16; 14; 17; 19]],13.93968568,10,31,10,12,0,True,20,12,3.3333333333333335,1.247219128924647,0.30303030303030304
308,10^3_6,[[0; 11; 1; 12]; [12; 1; 13; 2]; [2; 7; 3; 8]; [16; 4; 17; 3]; [4; 16; 5; 15]; [10; 6; 11; 5]; [6; 10; 7; 13]; [8; 14; 9; 19]; [18; 0; 19; 9]; [14; 17; 15; 18]],13.93968568,10,31,10,12,2,True,20,12,3.3333333333333335,1.178511301977579,0.30303030303030304
309,10^3_7,[[0; 10; 1; 9]; [6; 1; 7; 2]; [2; 5; 3; 6]; [14; 4; 15; 3]; [4; 14; 5; 13]; [10; 0; 11; 7]; [8; 17; 9; 18]; [16; 11; 17; 12]; [12; 19; 13; 16]; [18; 15; 19; 8]],12.70917311,10,31,10,12,-2,True,20,12,3.3333333333333335,1.4337208778404378,0.30303030303030304
310,10^3_8,[[0; 10; 1; 9]; [6; 1; 7; 2]; [2; 5; 3; 6]; [14; 4; 15; 3]; [4; 14; 5; 13]; [10; 0; 11; 7]; [17; 9; 18; 8]; [16; 11; 17; 12]; [12; 19; 13; 16]; [15; 19; 8; 18]],7.327724753,10,31,10,12,2,False,20,12,3.3333333333333335,1.4337208778404378,0.30303030303030304
311,10^3_9,[[0; 10; 1; 9]; [6; 1; 7; 2]; [2; 5; 3; 6]; [14; 4; 15; 3]; [4; 14; 5; 13]; [10; 0; 11; 7]; [17; 9; 18; 8]; [11; 17; 12; 16]; [19; 13; 16; 12]; [15; 19; 8; 18]],10.14941606,10,31,10,12,6,False,20,12,3.3333333333333335,1.4337208778404378,0.30303030303030304
312,10^3_10,[[0; 11; 1; 12]; [4; 2; 5; 1]; [2; 16; 3; 15]; [16; 4; 17; 3]; [8; 6; 9; 5]; [6; 14; 7; 19]; [14; 8; 15; 7]; [12; 9; 13; 0]; [10; 17; 11; 18]; [18; 13; 19; 10]],14.32376002,10,31,10,12,2,True,20,12,3.3333333333333335,1.178511301977579,0.30303030303030304
313,10^3_11,[[0; 11; 1; 12]; [4; 2; 5; 1]; [2; 16; 3; 15]; [16; 4; 17; 3]; [8; 6; 9; 5]; [6; 14; 7; 19]; [14; 8; 15; 7]; [12; 9; 13; 0]; [17; 11; 18; 10]; [13; 19; 10; 18]],10.66697913,10,31,10,12,6,False,20,12,3.3333333333333335,1.1785113019775793,0.30303030303030304
314,10^3_12,[[11; 1; 12; 0]; [4; 2; 5; 1]; [2; 16; 3; 15]; [16; 4; 17; 3]; [8; 6; 9; 5]; [6; 14; 7; 19]; [14; 8; 15; 7]; [9; 13; 0; 12]; [17; 11; 18; 10]; [13; 19; 10; 18]],8.929317823,10,31,10,12,10,False,20,12,3.3333333333333335,1.178511301977579,0.30303030303030304
315,10^3_13,[[0; 12; 1; 11]; [12; 2; 13; 1]; [5; 2; 6; 3]; [3; 17; 4; 16]; [15; 5; 16; 4]; [6; 0; 7; 9]; [18; 7; 19; 8]; [8; 17; 9; 18]; [10; 19; 11; 14]; [14; 13; 15; 10]],11.08216662,10,31,10,12,0,False,20,12,3.3333333333333335,1.1785113019775793,0.30303030303030304
316,10^3_14,[[9; 1; 10; 0]; [1; 9; 2; 8]; [15; 3; 8; 2]; [3; 13; 4; 12]; [11; 5; 12; 4]; [5; 11; 6; 10]; [17; 7; 18; 6]; [7; 19; 0; 18]; [13; 16; 14; 17]; [19; 14; 16; 15]],12.47970887,10,31,10,12,6,True,20,12,3.3333333333333335,1.4337208778404378,0.30303030303030304
317,10^3_15,[[9; 1; 10; 0]; [1; 9; 2; 8]; [15; 3; 8; 2]; [3; 13; 4; 12]; [11; 5; 12; 4]; [5; 11; 6; 10]; [17; 7; 18; 6]; [7; 19; 0; 18]; [16; 14; 17; 13]; [14; 16; 15; 19]],10.66697913,10,31,10,12,10,False,20,12,3.3333333333333335,1.4337208778404378,0.30303030303030304
318,10^3_16,[[9; 1; 10; 0]; [1; 9; 2; 8]; [15; 3; 8; 2]; [3; 13; 4; 12]; [11; 5; 12; 4]; [5; 11; 6; 10]; [6; 17; 7; 18]; [18; 7; 19; 0]; [16; 14; 17; 13]; [14; 16; 15; 19]],8.929317823,10,31,10,12,6,False,20,12,3.3333333333333335,1.4337208778404378,0.30303030303030304
319,10^3_17,[[0; 12; 1; 11]; [12; 2; 13; 1]; [2; 14; 3; 13]; [10; 4; 11; 3]; [4; 17; 5; 18]; [16; 5; 17; 6]; [6; 10; 7; 15]; [14; 8; 15; 7]; [8; 19; 9; 16]; [18; 9; 19; 0]],13.27186974,10,31,10,12,2,True,20,12,3.3333333333333335,1.247219128924647,0.30303030303030304
320,10^3_18,[[0; 12; 1; 11]; [12; 2; 13; 1]; [2; 14; 3; 13]; [10; 4; 11; 3]; [17; 5; 18; 4]; [5; 17; 6; 16]; [6; 10; 7; 15]; [14; 8; 15; 7]; [8; 19; 9; 16]; [18; 9; 19; 0]],9.802001166,10,31,10,12,6,False,20,12,3.3333333333333335,1.247219128924647,0.30303030303030304
321,10^3_19,[[0; 12; 1; 11]; [12; 2; 13; 1]; [2; 14; 3; 13]; [10; 4; 11; 3]; [17; 5; 18; 4]; [5; 17; 6; 16]; [6; 10; 7; 15]; [14; 8; 15; 7]; [19; 9; 16; 8]; [9; 19; 0; 18]],7.327724753,10,31,10,12,10,False,20,12,3.3333333333333335,1.247219128924647,0.30303030303030304
322,10^3_20,[[0; 12; 1; 11]; [12; 2; 13; 1]; [2; 14; 3; 13]; [10; 4; 11; 3]; [4; 17; 5; 18]; [16; 5; 17; 6]; [15; 6; 10; 7]; [7; 14; 8; 15]; [8; 19; 9; 16]; [18; 9; 19; 0]],11.20294161,10,31,10,12,-2,False,20,12,3.3333333333333335,1.247219128924647,0.30303030303030304
323,10^3_21,[[0; 12; 1; 11]; [10; 2; 11; 1]; [2; 10; 3; 15]; [14; 4; 15; 3]; [4; 17; 5; 18]; [16; 5; 17; 6]; [6; 14; 7; 13]; [12; 8; 13; 7]; [8; 19; 9; 16]; [18; 9; 19; 0]],11.86661207,10,31,10,12,2,True,20,12,3.3333333333333335,1.4907119849998596,0.30303030303030304
324,10^3_22,[[0; 12; 1; 11]; [10; 2; 11; 1]; [2; 10; 3; 15]; [14; 4; 15; 3]; [17; 5; 18; 4]; [5; 17; 6; 16]; [6; 14; 7; 13]; [12; 8; 13; 7]; [8; 19; 9; 16]; [18; 9; 19; 0]],9.802001166,10,31,10,12,6,False,20,12,3.3333333333333335,1.4907119849998596,0.30303030303030304
325,10^3_23,[[0; 12; 1; 11]; [10; 2; 11; 1]; [2; 10; 3; 15]; [14; 4; 15; 3]; [17; 5; 18; 4]; [5; 17; 6; 16]; [6; 14; 7; 13]; [12; 8; 13; 7]; [19; 9; 16; 8]; [9; 19; 0; 18]],7.327724753,10,31,10,12,10,False,20,12,3.3333333333333335,1.4907119849998598,0.30303030303030304
326,10^3_24,[[0; 12; 1; 11]; [10; 2; 11; 1]; [2; 10; 3; 15]; [14; 4; 15; 3]; [4; 17; 5; 18]; [16; 5; 17; 6]; [13; 6; 14; 7]; [7; 12; 8; 13]; [8; 19; 9; 16]; [18; 9; 19; 0]],8.929317823,10,31,10,12,-2,False,20,12,3.3333333333333335,1.4907119849998598,0.30303030303030304
327,10^3_25,[[13; 0; 14; 1]; [1; 8; 2; 9]; [7; 2; 8; 3]; [3; 14; 4; 15]; [17; 4; 18; 5]; [5; 16; 6; 17]; [15; 6; 12; 7]; [9; 12; 10; 13]; [19; 10; 16; 11]; [11; 18; 0; 19]],15.48290563,10,31,10,12,-10,True,20,12,3.3333333333333335,0.8498365855987975,0.30303030303030304
328,10^3_26,[[11; 1; 12; 0]; [1; 16; 2; 17]; [7; 2; 8; 3]; [3; 19; 4; 18]; [13; 5; 14; 4]; [5; 15; 6; 14]; [17; 7; 18; 6]; [19; 8; 16; 9]; [9; 11; 0; 10]; [15; 13; 10; 12]],15.41569854,10,31,10,12,4,True,20,12,3.3333333333333335,0.9428090415820634,0.30303030303030304
329,10^3_27,[[13; 0; 14; 1]; [1; 8; 2; 9]; [7; 2; 8; 3]; [3; 14; 4; 15]; [17; 4; 18; 5]; [5; 16; 6; 17]; [15; 6; 12; 7]; [9; 12; 10; 13]; [10; 16; 11; 19]; [18; 0; 19; 11]],12.66121432,10,31,10,12,-6,False,20,12,3.3333333333333335,0.8498365855987975,0.30303030303030304
330,10^3_28,[[13; 0; 14; 1]; [1; 8; 2; 9]; [7; 2; 8; 3]; [3; 14; 4; 15]; [4; 18; 5; 17]; [16; 6; 17; 5]; [15; 6; 12; 7]; [9; 12; 10; 13]; [10; 16; 11; 19]; [18; 0; 19; 11]],5.3,10,31,10,12,-2,False,20,12,3.3333333333333335,0.8498365855987975,0.30303030303030304
331,10^3_29,[[9; 0; 10; 1]; [1; 10; 2; 11]; [15; 3; 16; 2]; [3; 17; 4; 16]; [17; 5; 18; 4]; [5; 13; 6; 12]; [13; 7; 8; 6]; [7; 15; 0; 14]; [19; 8; 14; 9]; [11; 18; 12; 19]],13.46395467,10,31,10,12,2,True,20,12,3.3333333333333335,1.247219128924647,0.30303030303030304
332,10^3_30,[[9; 0; 10; 1]; [1; 19; 2; 18]; [5; 3; 6; 2]; [3; 13; 4; 12]; [13; 5; 14; 4]; [17; 7; 18; 6]; [7; 8; 0; 9]; [15; 10; 8; 11]; [11; 17; 12; 16]; [19; 15; 16; 14]],15.41382361,10,31,10,12,4,True,20,12,3.3333333333333335,0.7453559924999299,0.30303030303030304
333,10^3_31,[[11; 0; 12; 1]; [1; 7; 2; 6]; [5; 3; 6; 2]; [3; 10; 4; 11]; [15; 4; 10; 5]; [7; 18; 8; 19]; [13; 9; 14; 8]; [9; 17; 0; 16]; [17; 13; 18; 12]; [19; 14; 16; 15]],15.04564847,10,31,10,12,0,True,20,12,3.3333333333333335,0.9428090415820634,0.30303030303030304
334,10^3_32,[[0; 11; 1; 12]; [16; 2; 17; 1]; [2; 16; 3; 15]; [10; 3; 11; 4]; [4; 0; 5; 9]; [8; 6; 9; 5]; [6; 19; 7; 14]; [18; 7; 19; 8]; [12; 17; 13; 18]; [14; 13; 15; 10]],14.30085042,10,31,10,12,-2,True,20,12,3.3333333333333335,1.0274023338281628,0.30303030303030304
335,10^3_33,[[9; 1; 10; 0]; [1; 11; 2; 10]; [11; 3; 12; 2]; [3; 19; 4; 18]; [13; 4; 8; 5]; [5; 16; 6; 17]; [15; 6; 16; 7]; [7; 14; 0; 15]; [19; 9; 14; 8]; [17; 12; 18; 13]],12.17929928,10,31,10,12,0,True,20,12,3.3333333333333335,1.4907119849998596,0.30303030303030304
336,10^3_34,[[9; 0; 10; 1]; [1; 8; 2; 9]; [13; 2; 8; 3]; [3; 17; 4; 16]; [15; 5; 16; 4]; [5; 15; 6; 14]; [11; 7; 12; 6]; [7; 18; 0; 19]; [17; 10; 18; 11]; [19; 13; 14; 12]],12.97693797,10,31,10,12,0,True,20,12,3.3333333333333335,1.247219128924647,0.30303030303030304
337,10^3_35,[[9; 0; 10; 1]; [1; 8; 2; 9]; [15; 2; 8; 3]; [3; 10; 4; 11]; [17; 4; 18; 5]; [5; 13; 6; 12]; [13; 7; 14; 6]; [7; 18; 0; 19]; [11; 17; 12; 16]; [19; 15; 16; 14]],14.12683517,10,31,10,12,-2,True,20,12,3.3333333333333335,0.9428090415820634,0.30303030303030304
338,10^3_36,[[9; 0; 10; 1]; [1; 8; 2; 9]; [15; 2; 8; 3]; [3; 10; 4; 11]; [11; 4; 12; 5]; [5; 18; 6; 19]; [13; 7; 14; 6]; [7; 17; 0; 16]; [17; 13; 18; 12]; [19; 14; 16; 15]],13.91305734,10,31,10,12,-4,True,20,12,3.3333333333333335,1.1055415967851332,0.30303030303030304
339,10^3_37,[[9; 0; 10; 1]; [1; 10; 2; 11]; [11; 2; 12; 3]; [3; 19; 4; 18]; [15; 5; 8; 4]; [5; 15; 6; 14]; [13; 7; 14; 6]; [7; 16; 0; 17]; [17; 9; 18; 8]; [19; 12; 16; 13]],12.27627758,10,31,10,12,0,True,20,12,3.3333333333333335,1.247219128924647,0.30303030303030304
340,10^3_38,[[9; 1; 10; 0]; [1; 9; 2; 8]; [15; 3; 8; 2]; [3; 19; 4; 18]; [13; 4; 14; 5]; [5; 12; 6; 13]; [11; 6; 12; 7]; [7; 16; 0; 17]; [17; 10; 18; 11]; [19; 15; 16; 14]],12.27627758,10,31,10,12,0,True,20,12,3.3333333333333335,1.247219128924647,0.30303030303030304
341,10^3_39,[[9; 0; 10; 1]; [1; 10; 2; 11]; [11; 2; 12; 3]; [3; 12; 4; 13]; [17; 5; 18; 4]; [5; 15; 6; 14]; [15; 7; 8; 6]; [7; 17; 0; 16]; [19; 8; 16; 9]; [13; 18; 14; 19]],11.88523285,10,31,10,12,-2,True,20,12,3.3333333333333335,1.3743685418725535,0.30303030303030304
342,10^3_40,[[0; 10; 1; 9]; [8; 2; 9; 1]; [2; 8; 3; 15]; [14; 4; 15; 3]; [4; 14; 5; 13]; [16; 5; 17; 6]; [6; 11; 7; 12]; [18; 0; 19; 7]; [10; 18; 11; 17]; [12; 19; 13; 16]],10.44861816,10,31,10,12,4,True,20,12,3.3333333333333335,1.699673171197595,0.30303030303030304
343,10^3_41,[[9; 0; 10; 1]; [1; 8; 2; 9]; [7; 3; 0; 2]; [3; 7; 4; 6]; [15; 5; 16; 4]; [5; 17; 6; 16]; [13; 11; 8; 10]; [11; 19; 12; 18]; [19; 13; 14; 12]; [17; 15; 18; 14]],10.07007854,10,31,10,12,6,True,20,12,3.3333333333333335,1.6996731711975952,0.30303030303030304
344,10^3_42,[[0; 12; 1; 11]; [4; 1; 5; 2]; [2; 7; 3; 8]; [8; 3; 9; 4]; [16; 6; 17; 5]; [6; 18; 7; 17]; [10; 0; 11; 9]; [12; 10; 13; 15]; [18; 14; 19; 13]; [14; 16; 15; 19]],13.64038891,10,31,10,12,4,True,20,12,3.3333333333333335,1.247219128924647,0.30303030303030304
345,10^3_43,[[13; 1; 14; 0]; [1; 15; 2; 14]; [7; 3; 8; 2]; [3; 10; 4; 11]; [9; 4; 10; 5]; [5; 17; 6; 16]; [17; 7; 18; 6]; [11; 9; 0; 8]; [19; 13; 16; 12]; [15; 19; 12; 18]],14.39033197,10,31,10,12,6,True,20,12,3.3333333333333335,1.1055415967851332,0.30303030303030304
346,10^3_44,[[13; 1; 14; 0]; [1; 15; 2; 14]; [7; 3; 8; 2]; [3; 10; 4; 11]; [9; 4; 10; 5]; [5; 17; 6; 16]; [17; 7; 18; 6]; [11; 9; 0; 8]; [12; 19; 13; 16]; [18; 15; 19; 12]],12.00595117,10,31,10,12,2,False,20,12,3.3333333333333335,1.1055415967851332,0.30303030303030304
347,10^3_45,[[9; 1; 10; 0]; [1; 11; 2; 10]; [15; 3; 16; 2]; [3; 6; 4; 7]; [17; 4; 18; 5]; [5; 18; 6; 19]; [7; 17; 0; 16]; [11; 9; 12; 8]; [19; 13; 14; 12]; [13; 15; 8; 14]],13.77553048,10,31,10,12,4,True,20,12,3.3333333333333335,1.178511301977579,0.30303030303030304
348,10^3_46,[[9; 1; 10; 0]; [1; 11; 2; 10]; [15; 3; 16; 2]; [3; 17; 4; 16]; [7; 5; 0; 4]; [5; 18; 6; 19]; [17; 6; 18; 7]; [11; 9; 12; 8]; [19; 13; 14; 12]; [13; 15; 8; 14]],13.20617457,10,31,10,12,6,True,20,12,3.3333333333333335,1.3123346456686351,0.30303030303030304
349,10^3_47,[[13; 0; 14; 1]; [1; 12; 2; 13]; [7; 2; 8; 3]; [3; 6; 4; 7]; [11; 5; 0; 4]; [5; 11; 6; 10]; [17; 8; 18; 9]; [9; 16; 10; 17]; [19; 14; 16; 15]; [15; 18; 12; 19]],13.95586699,10,31,10,12,-6,True,20,12,3.3333333333333335,1.247219128924647,0.30303030303030304
350,10^3_48,[[13; 0; 14; 1]; [1; 12; 2; 13]; [7; 2; 8; 3]; [3; 6; 4; 7]; [11; 5; 0; 4]; [5; 11; 6; 10]; [17; 8; 18; 9]; [9; 16; 10; 17]; [14; 16; 15; 19]; [18; 12; 19; 15]],11.28460298,10,31,10,12,-2,False,20,12,3.3333333333333335,1.247219128924647,0.30303030303030304
351,10^3_49,[[0; 14; 1; 13]; [12; 2; 13; 1]; [7; 2; 8; 3]; [3; 6; 4; 7]; [11; 5; 0; 4]; [5; 11; 6; 10]; [17; 8; 18; 9]; [9; 16; 10; 17]; [14; 16; 15; 19]; [18; 12; 19; 15]],7.706911803,10,31,10,12,2,False,20,12,3.3333333333333335,1.247219128924647,0.30303030303030304
352,10^3_50,[[11; 1; 12; 0]; [1; 6; 2; 7]; [5; 2; 6; 3]; [3; 15; 4; 14]; [13; 5; 14; 4]; [7; 13; 8; 12]; [17; 8; 18; 9]; [9; 16; 0; 17]; [19; 11; 16; 10]; [15; 19; 10; 18]],13.25063959,10,31,10,12,2,True,20,12,3.3333333333333335,1.247219128924647,0.30303030303030304
353,10^3_51,[[11; 1; 12; 0]; [1; 6; 2; 7]; [5; 2; 6; 3]; [3; 15; 4; 14]; [13; 5; 14; 4]; [7; 13; 8; 12]; [8; 18; 9; 17]; [16; 0; 17; 9]; [19; 11; 16; 10]; [15; 19; 10; 18]],8.967360849,10,31,10,12,6,False,20,12,3.3333333333333335,1.247219128924647,0.30303030303030304
354,10^3_52,[[0; 6; 1; 5]; [4; 2; 5; 1]; [2; 12; 3; 11]; [12; 4; 13; 3]; [6; 14; 7; 13]; [14; 8; 15; 7]; [8; 18; 9; 17]; [18; 0; 19; 9]; [10; 19; 11; 16]; [16; 15; 17; 10]],12.7217652,10,31,10,12,6,True,20,12,3.3333333333333335,1.3743685418725535,0.30303030303030304
355,10^3_53,[[0; 6; 1; 5]; [4; 2; 5; 1]; [2; 12; 3; 11]; [12; 4; 13; 3]; [6; 14; 7; 13]; [14; 8; 15; 7]; [17; 8; 18; 9]; [9; 18; 0; 19]; [10; 19; 11; 16]; [16; 15; 17; 10]],7.706911803,10,31,10,12,2,False,20,12,3.3333333333333335,1.3743685418725535,0.30303030303030304
356,10^3_54,[[5; 1; 6; 0]; [1; 7; 2; 6]; [7; 3; 8; 2]; [3; 11; 4; 10]; [11; 5; 12; 4]; [15; 8; 16; 9]; [9; 14; 0; 15]; [17; 13; 18; 12]; [13; 19; 10; 18]; [19; 17; 14; 16]],13.02798669,10,31,10,12,6,True,20,12,3.3333333333333335,1.3123346456686351,0.30303030303030304
357,10^3_55,[[0; 9; 1; 10]; [8; 1; 9; 2]; [2; 0; 3; 7]; [6; 4; 7; 3]; [4; 15; 5; 16]; [14; 5; 15; 6]; [10; 17; 11; 18]; [18; 11; 19; 12]; [12; 19; 13; 14]; [16; 13; 17; 8]],11.57189681,10,31,10,12,-6,True,20,12,3.3333333333333335,1.4907119849998596,0.30303030303030304
358,10^3_56,[[0; 9; 1; 10]; [10; 1; 11; 2]; [2; 11; 3; 12]; [8; 3; 9; 4]; [4; 16; 5; 15]; [18; 6; 19; 5]; [6; 18; 7; 17]; [16; 0; 17; 7]; [12; 14; 13; 19]; [14; 8; 15; 13]],11.96038165,10,31,10,12,2,True,20,12,3.3333333333333335,1.4337208778404378,0.30303030303030304
359,10^3_57,[[0; 9; 1; 10]; [10; 1; 11; 2]; [2; 11; 3; 12]; [8; 3; 9; 4]; [4; 16; 5; 15]; [18; 6; 19; 5]; [6; 18; 7; 17]; [16; 0; 17; 7]; [19; 12; 14; 13]; [13; 14; 8; 15]],9.531879836,10,31,10,12,-2,False,20,12,3.3333333333333335,1.4337208778404376,0.30303030303030304
360,10^3_58,[[0; 9; 1; 10]; [10; 1; 11; 2]; [2; 13; 3; 14]; [18; 3; 19; 4]; [4; 17; 5; 18]; [8; 5; 9; 6]; [6; 15; 7; 8]; [14; 7; 15; 0]; [16; 11; 17; 12]; [12; 19; 13; 16]],12.55175922,10,31,10,12,-10,True,20,12,3.3333333333333335,1.3123346456686351,0.30303030303030304
361,10^3_59,[[0; 9; 1; 10]; [10; 1; 11; 2]; [2; 13; 3; 14]; [18; 3; 19; 4]; [4; 17; 5; 18]; [8; 5; 9; 6]; [6; 15; 7; 8]; [14; 7; 15; 0]; [11; 17; 12; 16]; [19; 13; 16; 12]],8.793345604,10,31,10,12,-6,False,20,12,3.3333333333333335,1.3123346456686351,0.30303030303030304
362,10^3_60,[[0; 10; 1; 9]; [8; 2; 9; 1]; [2; 8; 3; 15]; [10; 4; 11; 3]; [4; 12; 5; 11]; [12; 6; 13; 5]; [6; 18; 7; 17]; [18; 0; 19; 7]; [16; 13; 17; 14]; [14; 19; 15; 16]],11.07964311,10,31,10,12,6,True,20,12,3.3333333333333335,1.5456030825826175,0.30303030303030304
363,10^3_61,[[0; 10; 1; 9]; [8; 2; 9; 1]; [2; 8; 3; 15]; [10; 4; 11; 3]; [4; 12; 5; 11]; [12; 6; 13; 5]; [17; 6; 18; 7]; [7; 18; 0; 19]; [16; 13; 17; 14]; [14; 19; 15; 16]],5.333489567,10,31,10,12,2,False,20,12,3.3333333333333335,1.5456030825826172,0.30303030303030304
364,10^3_62,[[0; 9; 1; 10]; [8; 1; 9; 2]; [2; 0; 3; 7]; [6; 4; 7; 3]; [4; 15; 5; 16]; [14; 5; 15; 6]; [10; 19; 11; 14]; [18; 11; 19; 12]; [12; 17; 13; 18]; [16; 13; 17; 8]],10.84792502,10,31,10,12,-6,True,20,12,3.3333333333333335,1.5986105077709065,0.30303030303030304
365,10^3_63,[[9; 1; 10; 0]; [1; 9; 2; 8]; [13; 3; 8; 2]; [3; 16; 4; 17]; [15; 4; 16; 5]; [5; 14; 6; 15]; [19; 6; 14; 7]; [7; 13; 0; 12]; [17; 11; 18; 10]; [11; 19; 12; 18]],10.32194068,10,31,10,12,2,True,20,12,3.3333333333333335,1.5456030825826172,0.30303030303030304
366,10^3_64,[[9; 1; 10; 0]; [1; 9; 2; 8]; [13; 3; 8; 2]; [3; 16; 4; 17]; [15; 4; 16; 5]; [5; 14; 6; 15]; [19; 6; 14; 7]; [7; 13; 0; 12]; [10; 17; 11; 18]; [18; 11; 19; 12]],6.354586557,10,31,10,12,-2,False,20,12,3.3333333333333335,1.5456030825826172,0.30303030303030304
367,10^3_65,[[0; 10; 1; 9]; [10; 2; 11; 1]; [2; 12; 3; 11]; [12; 4; 13; 3]; [4; 15; 5; 16]; [14; 5; 15; 6]; [6; 19; 7; 14]; [18; 7; 19; 0]; [8; 18; 9; 17]; [16; 8; 17; 13]],7.940579248,10,31,10,12,2,True,20,12,3.3333333333333335,2.0138409955990952,0.30303030303030304
368,10^3_67,[[0; 10; 1; 9]; [8; 2; 9; 1]; [2; 8; 3; 15]; [14; 4; 15; 3]; [4; 14; 5; 13]; [10; 6; 11; 5]; [6; 17; 7; 18]; [16; 7; 17; 0]; [18; 12; 19; 11]; [12; 16; 13; 19]],9.585859494,10,31,10,12,6,True,20,12,3.3333333333333335,1.6499158227686108,0.30303030303030304
369,10^3_68,[[0; 10; 1; 9]; [8; 2; 9; 1]; [2; 8; 3; 15]; [14; 4; 15; 3]; [4; 14; 5; 13]; [10; 6; 11; 5]; [17; 7; 18; 6]; [7; 17; 0; 16]; [18; 12; 19; 11]; [12; 16; 13; 19]],6.551743288,10,31,10,12,10,False,20,12,3.3333333333333335,1.6499158227686108,0.30303030303030304
370,10^3_69,[[0; 10; 1; 9]; [10; 2; 11; 1]; [2; 12; 3; 11]; [12; 4; 13; 3]; [4; 14; 5; 13]; [14; 6; 15; 5]; [6; 18; 7; 17]; [18; 0; 19; 7]; [8; 19; 9; 16]; [16; 15; 17; 8]],6.927377112,10,31,10,12,6,True,20,12,3.3333333333333335,2.1730674684008826,0.30303030303030304
371,10^3_72,[[9; 1; 10; 0]; [1; 11; 2; 10]; [15; 3; 16; 2]; [3; 15; 4; 14]; [11; 5; 12; 4]; [5; 13; 6; 12]; [19; 7; 14; 6]; [7; 17; 0; 16]; [17; 8; 18; 9]; [13; 18; 8; 19]],14.35768903,10,31,10,12,6,True,20,12,3.3333333333333335,1.1785113019775793,0.30303030303030304
372,10^3_73,[[9; 1; 10; 0]; [1; 18; 2; 19]; [11; 2; 12; 3]; [3; 15; 4; 14]; [15; 5; 16; 4]; [5; 12; 6; 13]; [13; 6; 8; 7]; [7; 17; 0; 16]; [17; 8; 18; 9]; [19; 11; 14; 10]],15.86374431,10,31,10,12,0,True,20,12,3.3333333333333335,0.9428090415820634,0.30303030303030304
373,10^3_74,[[0; 9; 1; 10]; [14; 1; 15; 2]; [2; 15; 3; 16]; [8; 3; 9; 4]; [4; 18; 5; 17]; [12; 6; 13; 5]; [6; 12; 7; 11]; [18; 0; 19; 7]; [10; 14; 11; 19]; [16; 8; 17; 13]],15.55091438,10,31,10,12,2,True,20,12,3.3333333333333335,1.0274023338281628,0.30303030303030304
374,8^4_1,[[5; 1; 6; 0]; [1; 7; 2; 6]; [13; 2; 14; 3]; [3; 12; 0; 13]; [9; 5; 10; 4]; [7; 9; 4; 8]; [15; 10; 12; 11]; [11; 14; 8; 15]],10.14941606,8,31,8,10,0,True,16,10,3.2,0.9797958971132713,0.35555555555555557
375,8^4_2,[[0; 5; 1; 6]; [6; 1; 7; 2]; [13; 2; 14; 3]; [3; 12; 0; 13]; [9; 5; 10; 4]; [7; 9; 4; 8]; [15; 10; 12; 11]; [11; 14; 8; 15]],7.327724753,8,31,8,10,-4,False,16,10,3.2,0.9797958971132713,0.35555555555555557
376,9^4_1,[[7; 1; 8; 0]; [1; 9; 2; 8]; [5; 3; 0; 2]; [3; 15; 4; 14]; [15; 5; 16; 4]; [11; 6; 12; 7]; [9; 12; 6; 13]; [17; 11; 14; 10]; [13; 17; 10; 16]],11.75183617,9,31,9,11,5,True,18,11,3.272727272727273,1.1354541815269814,0.32727272727272727
377,10^4_2,[[7; 1; 8; 0]; [1; 9; 2; 8]; [11; 3; 12; 2]; [3; 16; 4; 17]; [17; 4; 18; 5]; [5; 13; 0; 12]; [15; 6; 10; 7]; [9; 10; 6; 11]; [13; 18; 14; 19]; [19; 14; 16; 15]],13.93968568,10,31,10,12,-2,True,20,12,3.3333333333333335,1.1055415967851334,0.30303030303030304
